Date,Model,Category,Region,City,Units Sold,Revenue
2024-04-21,Curvv EV,Electric Coupe SUV,East,Kolkata,4,7600592
2024-04-21,Nexon,SUV,West,Mumbai,4,4059716
2024-04-21,Safari,7-Seater SUV,West,Ahmedabad,5,12798640
2024-04-21,Harrier,Premium SUV,Central,Indore,3,5481579
2024-04-21,Punch,Compact SUV,East,Kolkata,3,2348910
2024-04-21,Tigor,Sedan,East,Kolkata,4,2806832
2024-04-21,Punch,Compact SUV,South,Kochi,1,807842
2024-04-21,Nexon EV,Electric SUV,North,Jaipur,3,4531848
2024-04-21,Nexon,SUV,West,Pune,4,4170536
2024-04-21,Tiago EV,Electric Hatchback,South,Kochi,1,807232
2024-04-21,Nexon EV,Electric SUV,South,Kochi,5,8327865
2024-04-21,Punch EV,Electric Compact SUV,East,Kolkata,2,2575478
2024-04-21,Harrier,Premium SUV,West,Mumbai,1,1812699
2024-04-21,Nexon EV,Electric SUV,South,Kochi,3,4345413
2024-04-21,Nexon EV,Electric SUV,Central,Indore,1,1412127
2024-04-21,Altroz,Premium Hatchback,West,Pune,1,922148
2024-04-21,Nexon EV,Electric SUV,West,Mumbai,3,5010960
2024-04-21,Punch,Compact SUV,North,Jaipur,5,3098950
2024-04-21,Curvv,Coupe SUV,South,Bangalore,3,3894432
2024-04-21,Tigor,Sedan,Central,Indore,2,1782742
2024-04-21,Nexon EV,Electric SUV,South,Bangalore,4,4937576
2024-04-22,Harrier,Premium SUV,East,Kolkata,4,6142540
2024-04-22,Nexon EV,Electric SUV,West,Ahmedabad,2,3201216
2024-04-22,Tigor,Sedan,South,Chennai,1,737315
2024-04-22,Punch EV,Electric Compact SUV,South,Chennai,1,1270679
2024-04-22,Punch,Compact SUV,South,Chennai,4,2680380
2024-04-22,Nexon,SUV,North,Lucknow,2,2690724
2024-04-22,Curvv EV,Electric Coupe SUV,West,Mumbai,3,5633769
2024-04-22,Tiago,Hatchback,South,Kochi,2,1003444
2024-04-22,Curvv,Coupe SUV,North,Jaipur,2,2581296
2024-04-22,Punch EV,Electric Compact SUV,North,Delhi,1,1210680
2024-04-22,Safari,7-Seater SUV,West,Ahmedabad,4,8339696
2024-04-22,Punch EV,Electric Compact SUV,South,Bangalore,4,4414372
2024-04-22,Nexon EV,Electric SUV,Central,Indore,4,5963880
2024-04-22,Punch,Compact SUV,South,Chennai,2,1963424
2024-04-22,Tiago EV,Electric Hatchback,South,Kochi,2,1769202
2024-04-22,Curvv,Coupe SUV,West,Ahmedabad,5,5541405
2024-04-22,Nexon EV,Electric SUV,North,Delhi,3,4143195
2024-04-22,Harrier,Premium SUV,South,Kochi,5,8472045
2024-04-22,Altroz,Premium Hatchback,Central,Indore,5,4652280
2024-04-22,Harrier,Premium SUV,West,Mumbai,2,3185330
2024-04-22,Harrier,Premium SUV,West,Pune,4,6266168
2024-04-22,Tigor,Sedan,West,Mumbai,2,1456220
2024-04-22,Nexon EV,Electric SUV,East,Kolkata,1,1679130
2024-04-22,Curvv EV,Electric Coupe SUV,West,Ahmedabad,5,9692955
2024-04-22,Tigor,Sedan,West,Mumbai,2,1735716
2024-04-22,Tiago EV,Electric Hatchback,East,Kolkata,5,4037670
2024-04-22,Tiago EV,Electric Hatchback,South,Bangalore,4,3726120
2024-04-22,Nexon EV,Electric SUV,North,Jaipur,1,1201992
2024-04-22,Altroz,Premium Hatchback,Central,Indore,1,780118
2024-04-22,Punch EV,Electric Compact SUV,North,Delhi,4,5008252
2024-04-22,Nexon EV,Electric SUV,North,Delhi,2,2956882
2024-04-22,Nexon EV,Electric SUV,South,Kochi,2,2865808
2024-04-22,Punch EV,Electric Compact SUV,South,Kochi,2,2630966
2024-04-22,Curvv,Coupe SUV,North,Jaipur,3,4995027
2024-04-22,Punch EV,Electric Compact SUV,South,Chennai,1,1291586
2024-04-22,Nexon,SUV,South,Bangalore,4,5910560
2024-04-22,Nexon EV,Electric SUV,North,Delhi,3,4269564
2024-04-22,Punch EV,Electric Compact SUV,South,Hyderabad,2,2622398
2024-04-22,Altroz,Premium Hatchback,South,Chennai,4,3837444
2024-04-23,Curvv EV,Electric Coupe SUV,South,Bangalore,2,4392394
2024-04-23,Nexon,SUV,West,Mumbai,4,3902096
2024-04-23,Curvv,Coupe SUV,East,Kolkata,5,7172250
2024-04-23,Punch,Compact SUV,South,Kochi,1,778604
2024-04-23,Tigor,Sedan,South,Kochi,2,1442428
2024-04-23,Tiago,Hatchback,Central,Indore,4,3045004
2024-04-23,Nexon EV,Electric SUV,West,Mumbai,1,1556081
2024-04-23,Punch EV,Electric Compact SUV,East,Kolkata,4,5030148
2024-04-23,Tiago,Hatchback,North,Delhi,3,1621833
2024-04-23,Nexon,SUV,North,Jaipur,1,1067725
2024-04-23,Safari,7-Seater SUV,West,Ahmedabad,1,1882317
2024-04-23,Tiago,Hatchback,North,Jaipur,2,1440222
2024-04-23,Nexon,SUV,East,Kolkata,5,6340605
2024-04-23,Safari,7-Seater SUV,North,Jaipur,3,7183533
2024-04-23,Nexon,SUV,South,Chennai,4,5483956
2024-04-23,Curvv,Coupe SUV,North,Jaipur,4,6947064
2024-04-23,Punch,Compact SUV,West,Ahmedabad,2,1336244
2024-04-23,Tiago EV,Electric Hatchback,West,Ahmedabad,4,3253128
2024-04-23,Curvv EV,Electric Coupe SUV,West,Pune,2,4040910
2024-04-23,Curvv,Coupe SUV,South,Kochi,3,5015220
2024-04-23,Punch,Compact SUV,Central,Indore,2,1627440
2024-04-23,Nexon EV,Electric SUV,North,Lucknow,5,6129070
2024-04-23,Tigor,Sedan,South,Hyderabad,4,3011900
2024-04-23,Punch,Compact SUV,Central,Indore,4,3645000
2024-04-23,Nexon EV,Electric SUV,East,Kolkata,2,3330832
2024-04-23,Tigor,Sedan,West,Pune,2,1458568
2024-04-23,Tiago EV,Electric Hatchback,Central,Indore,3,3055074
2024-04-23,Punch,Compact SUV,North,Jaipur,3,2356077
2024-04-23,Harrier,Premium SUV,South,Hyderabad,4,7899544
2024-04-23,Tiago EV,Electric Hatchback,Central,Indore,4,4300124
2024-04-23,Altroz,Premium Hatchback,North,Lucknow,2,2021412
2024-04-23,Punch EV,Electric Compact SUV,East,Kolkata,3,3794454
2024-04-23,Harrier,Premium SUV,West,Pune,1,2061746
2024-04-23,Curvv,Coupe SUV,North,Jaipur,2,2922350
2024-04-23,Safari,7-Seater SUV,East,Kolkata,5,9492695
2024-04-23,Harrier,Premium SUV,North,Lucknow,4,6157416
2024-04-23,Safari,7-Seater SUV,South,Bangalore,3,6329685
2024-04-23,Altroz,Premium Hatchback,West,Mumbai,2,1668476
2024-04-23,Tigor,Sedan,West,Ahmedabad,1,681477
2024-04-23,Punch,Compact SUV,West,Ahmedabad,5,3453660
2024-04-23,Punch EV,Electric Compact SUV,South,Hyderabad,5,6455920
2024-04-23,Nexon EV,Electric SUV,North,Delhi,4,6391788
2024-04-23,Punch,Compact SUV,Central,Indore,1,722760
2024-04-24,Curvv EV,Electric Coupe SUV,West,Pune,2,4201170
2024-04-24,Nexon,SUV,North,Lucknow,3,2408034
2024-04-24,Harrier,Premium SUV,North,Jaipur,1,1818788
2024-04-24,Harrier,Premium SUV,West,Ahmedabad,3,4783200
2024-04-24,Curvv,Coupe SUV,South,Bangalore,4,6562492
2024-04-24,Nexon EV,Electric SUV,West,Mumbai,5,7916665
2024-04-24,Tigor,Sedan,South,Hyderabad,3,1988937
2024-04-24,Tiago,Hatchback,North,Jaipur,4,2213224
2024-04-24,Punch EV,Electric Compact SUV,North,Lucknow,4,4006460
2024-04-24,Tiago EV,Electric Hatchback,Central,Indore,5,4542580
2024-04-24,Punch EV,Electric Compact SUV,South,Chennai,1,1123161
2024-04-24,Nexon,SUV,North,Lucknow,3,2501538
2024-04-24,Nexon,SUV,South,Kochi,4,4739904
2024-04-24,Punch EV,Electric Compact SUV,East,Kolkata,2,2376402
2024-04-24,Tiago,Hatchback,North,Delhi,4,2783244
2024-04-24,Tiago EV,Electric Hatchback,South,Hyderabad,3,2902281
2024-04-24,Tiago EV,Electric Hatchback,East,Kolkata,5,4990970
2024-04-24,Harrier,Premium SUV,South,Kochi,2,4164430
2024-04-24,Punch,Compact SUV,West,Mumbai,4,3804332
2024-04-24,Curvv EV,Electric Coupe SUV,West,Mumbai,3,5720169
2024-04-24,Tiago,Hatchback,South,Hyderabad,3,2253156
2024-04-24,Harrier,Premium SUV,North,Jaipur,3,4864266
2024-04-24,Tiago,Hatchback,North,Lucknow,4,2013900
2024-04-24,Tiago,Hatchback,Central,Indore,4,2795928
2024-04-24,Punch,Compact SUV,West,Pune,1,946025
2024-04-24,Altroz,Premium Hatchback,South,Chennai,1,880951
2024-04-24,Tigor,Sedan,West,Pune,1,686257
2024-04-24,Safari,7-Seater SUV,East,Kolkata,3,7019388
2024-04-24,Punch EV,Electric Compact SUV,West,Ahmedabad,5,5239605
2024-04-24,Nexon EV,Electric SUV,North,Delhi,3,3934896
2024-04-24,Harrier,Premium SUV,Central,Indore,4,9635656
2024-04-24,Punch EV,Electric Compact SUV,West,Ahmedabad,3,3720639
2024-04-24,Altroz,Premium Hatchback,South,Hyderabad,3,2568447
2024-04-24,Tiago,Hatchback,West,Pune,5,2999480
2024-04-24,Safari,7-Seater SUV,South,Bangalore,4,6379492
2024-04-24,Altroz,Premium Hatchback,South,Chennai,2,1850386
2024-04-24,Nexon EV,Electric SUV,South,Bangalore,3,4556301
2024-04-24,Curvv EV,Electric Coupe SUV,North,Lucknow,4,8033932
2024-04-25,Tigor,Sedan,Central,Indore,1,886646
2024-04-25,Curvv EV,Electric Coupe SUV,Central,Indore,1,1969428
2024-04-25,Tiago EV,Electric Hatchback,South,Hyderabad,5,5457450
2024-04-25,Tiago,Hatchback,East,Kolkata,1,651585
2024-04-25,Curvv,Coupe SUV,West,Mumbai,2,2878782
2024-04-25,Harrier,Premium SUV,East,Kolkata,5,9832620
2024-04-25,Safari,7-Seater SUV,South,Hyderabad,1,1839645
2024-04-25,Curvv EV,Electric Coupe SUV,West,Pune,1,2175961
2024-04-25,Punch EV,Electric Compact SUV,South,Chennai,4,5284432
2024-04-25,Tiago,Hatchback,South,Bangalore,2,1686768
2024-04-25,Curvv EV,Electric Coupe SUV,North,Lucknow,2,4321880
2024-04-25,Tiago,Hatchback,North,Lucknow,3,1962903
2024-04-25,Harrier,Premium SUV,North,Delhi,2,3177768
2024-04-25,Harrier,Premium SUV,East,Kolkata,3,5539218
2024-04-25,Tiago EV,Electric Hatchback,North,Lucknow,5,4080095
2024-04-25,Tiago,Hatchback,West,Ahmedabad,2,1359282
2024-04-25,Tigor,Sedan,West,Pune,5,4271695
2024-04-25,Nexon,SUV,South,Chennai,1,1200126
2024-04-25,Curvv,Coupe SUV,South,Chennai,4,5461536
2024-04-25,Tiago EV,Electric Hatchback,North,Jaipur,2,2063532
2024-04-25,Curvv EV,Electric Coupe SUV,North,Delhi,3,5271690
2024-04-25,Tiago,Hatchback,East,Kolkata,1,623807
2024-04-25,Tigor,Sedan,West,Ahmedabad,4,3413500
2024-04-25,Tigor,Sedan,West,Ahmedabad,5,3947050
2024-04-25,Punch EV,Electric Compact SUV,South,Kochi,2,2779492
2024-04-25,Nexon,SUV,Central,Indore,2,2168976
2024-04-25,Punch EV,Electric Compact SUV,West,Pune,4,4457432
2024-04-25,Tiago EV,Electric Hatchback,North,Delhi,5,5105395
2024-04-25,Tiago EV,Electric Hatchback,South,Hyderabad,3,3110229
2024-04-25,Punch EV,Electric Compact SUV,North,Delhi,2,2031570
2024-04-25,Punch EV,Electric Compact SUV,East,Kolkata,3,3415191
2024-04-25,Curvv,Coupe SUV,West,Mumbai,2,3128462
2024-04-25,Curvv EV,Electric Coupe SUV,North,Lucknow,3,6518970
2024-04-25,Safari,7-Seater SUV,South,Chennai,5,13289855
2024-04-25,Nexon,SUV,West,Pune,5,6342895
2024-04-26,Punch EV,Electric Compact SUV,East,Kolkata,1,1123494
2024-04-26,Curvv,Coupe SUV,West,Pune,4,6042224
2024-04-26,Safari,7-Seater SUV,North,Jaipur,5,12221480
2024-04-26,Nexon EV,Electric SUV,North,Lucknow,5,7024580
2024-04-26,Punch EV,Electric Compact SUV,West,Mumbai,5,6255480
2024-04-26,Nexon EV,Electric SUV,West,Pune,2,2992282
2024-04-26,Punch,Compact SUV,East,Kolkata,1,882712
2024-04-26,Curvv EV,Electric Coupe SUV,South,Chennai,3,6018687
2024-04-26,Tiago,Hatchback,Central,Indore,5,3247900
2024-04-26,Punch EV,Electric Compact SUV,West,Mumbai,3,3457749
2024-04-26,Safari,7-Seater SUV,West,Ahmedabad,3,5821830
2024-04-26,Tiago EV,Electric Hatchback,West,Mumbai,4,3488792
2024-04-26,Altroz,Premium Hatchback,East,Kolkata,3,2490417
2024-04-26,Curvv EV,Electric Coupe SUV,South,Bangalore,4,7975912
2024-04-26,Tigor,Sedan,North,Delhi,1,915395
2024-04-26,Altroz,Premium Hatchback,East,Kolkata,4,4334792
2024-04-26,Curvv,Coupe SUV,South,Bangalore,5,7491695
2024-04-26,Safari,7-Seater SUV,West,Mumbai,4,8864268
2024-04-26,Punch,Compact SUV,North,Lucknow,2,1840628
2024-04-26,Punch,Compact SUV,East,Kolkata,4,2415288
2024-04-26,Harrier,Premium SUV,West,Ahmedabad,5,8382585
2024-04-26,Nexon EV,Electric SUV,West,Mumbai,2,2729406
2024-04-26,Tigor,Sedan,North,Jaipur,5,4597270
2024-04-26,Curvv EV,Electric Coupe SUV,North,Delhi,1,1993511
2024-04-26,Curvv,Coupe SUV,South,Kochi,3,4682775
2024-04-26,Tiago EV,Electric Hatchback,West,Ahmedabad,4,3200888
2024-04-26,Curvv EV,Electric Coupe SUV,West,Ahmedabad,3,5146245
2024-04-26,Punch,Compact SUV,South,Chennai,5,4714545
2024-04-26,Curvv,Coupe SUV,North,Lucknow,2,3757494
2024-04-26,Punch EV,Electric Compact SUV,South,Kochi,2,2337964
2024-04-26,Tigor,Sedan,West,Ahmedabad,5,4253420
2024-04-26,Curvv EV,Electric Coupe SUV,East,Kolkata,4,8508072
2024-04-26,Harrier,Premium SUV,North,Delhi,4,9261936
2024-04-26,Tiago EV,Electric Hatchback,North,Delhi,5,5057105
2024-04-26,Nexon,SUV,West,Pune,4,5043988
2024-04-27,Tigor,Sedan,North,Delhi,4,2887444
2024-04-27,Harrier,Premium SUV,North,Jaipur,4,6870860
2024-04-27,Nexon EV,Electric SUV,North,Delhi,2,2410852
2024-04-27,Harrier,Premium SUV,South,Bangalore,4,6544528
2024-04-27,Safari,7-Seater SUV,South,Kochi,5,13157640
2024-04-27,Tigor,Sedan,East,Kolkata,1,919837
2024-04-27,Safari,7-Seater SUV,West,Pune,4,9272472
2024-04-27,Safari,7-Seater SUV,North,Lucknow,4,9995912
2024-04-27,Tiago,Hatchback,South,Hyderabad,2,1413292
2024-04-27,Safari,7-Seater SUV,East,Kolkata,2,4176708
2024-04-27,Punch EV,Electric Compact SUV,South,Kochi,3,3451827
2024-04-27,Punch,Compact SUV,South,Bangalore,1,942232
2024-04-27,Tiago EV,Electric Hatchback,West,Pune,2,1650746
2024-04-27,Nexon EV,Electric SUV,South,Kochi,1,1644514
2024-04-27,Punch,Compact SUV,Central,Indore,2,1756832
2024-04-27,Punch EV,Electric Compact SUV,South,Chennai,3,3798510
2024-04-27,Nexon,SUV,North,Jaipur,1,824712
2024-04-27,Curvv,Coupe SUV,North,Lucknow,2,3725574
2024-04-27,Tiago,Hatchback,South,Hyderabad,2,1404038
2024-04-27,Altroz,Premium Hatchback,West,Mumbai,3,2945598
2024-04-27,Altroz,Premium Hatchback,West,Pune,5,4367560
2024-04-27,Punch EV,Electric Compact SUV,West,Pune,5,5103360
2024-04-27,Tiago,Hatchback,North,Delhi,5,2944090
2024-04-27,Harrier,Premium SUV,South,Chennai,1,2323797
2024-04-27,Altroz,Premium Hatchback,South,Bangalore,3,1972932
2024-04-27,Safari,7-Seater SUV,North,Delhi,3,7519986
2024-04-27,Altroz,Premium Hatchback,North,Jaipur,3,3043440
2024-04-27,Nexon,SUV,West,Ahmedabad,4,5369584
2024-04-27,Tigor,Sedan,North,Delhi,2,1703708
2024-04-27,Tiago EV,Electric Hatchback,Central,Indore,5,4517335
2024-04-27,Harrier,Premium SUV,South,Chennai,2,4738464
2024-04-27,Altroz,Premium Hatchback,West,Pune,5,4064515
2024-04-27,Nexon,SUV,West,Mumbai,1,1378196
2024-04-27,Safari,7-Seater SUV,East,Kolkata,3,7466982
2024-04-27,Tigor,Sedan,West,Pune,1,817143
2024-04-27,Curvv EV,Electric Coupe SUV,South,Kochi,2,4327186
2024-04-27,Punch EV,Electric Compact SUV,Central,Indore,3,3083439
2024-04-27,Curvv EV,Electric Coupe SUV,West,Pune,3,5202753
2024-04-27,Tiago,Hatchback,South,Chennai,1,780302
2024-04-27,Safari,7-Seater SUV,North,Delhi,4,8261280
2024-04-27,Curvv,Coupe SUV,South,Bangalore,4,5546028
2024-04-27,Nexon,SUV,South,Chennai,3,4396080
2024-04-27,Tigor,Sedan,South,Hyderabad,3,2242671
2024-04-28,Curvv EV,Electric Coupe SUV,North,Delhi,2,4257952
2024-04-28,Curvv,Coupe SUV,West,Mumbai,2,3595604
2024-04-28,Nexon EV,Electric SUV,East,Kolkata,4,5754120
2024-04-28,Curvv,Coupe SUV,South,Bangalore,4,5091812
2024-04-28,Safari,7-Seater SUV,South,Kochi,1,1709648
2024-04-28,Punch EV,Electric Compact SUV,North,Jaipur,5,5453205
2024-04-28,Curvv EV,Electric Coupe SUV,North,Jaipur,5,8800215
2024-04-28,Safari,7-Seater SUV,South,Kochi,2,4500670
2024-04-28,Harrier,Premium SUV,South,Hyderabad,3,7096959
2024-04-28,Nexon,SUV,South,Hyderabad,4,3725844
2024-04-28,Nexon EV,Electric SUV,South,Kochi,4,6490520
2024-04-28,Curvv EV,Electric Coupe SUV,South,Kochi,1,1960312
2024-04-28,Curvv EV,Electric Coupe SUV,North,Jaipur,1,2138141
2024-04-28,Harrier,Premium SUV,North,Jaipur,3,6738516
2024-04-28,Tiago EV,Electric Hatchback,South,Hyderabad,1,928379
2024-04-28,Curvv EV,Electric Coupe SUV,East,Kolkata,1,1942849
2024-04-28,Curvv,Coupe SUV,East,Kolkata,5,5462470
2024-04-28,Nexon EV,Electric SUV,Central,Indore,3,3629028
2024-04-28,Altroz,Premium Hatchback,Central,Indore,5,3613215
2024-04-28,Curvv,Coupe SUV,East,Kolkata,1,1795043
2024-04-28,Altroz,Premium Hatchback,South,Kochi,3,3159282
2024-04-28,Safari,7-Seater SUV,West,Pune,3,5141235
2024-04-28,Nexon,SUV,West,Mumbai,4,5787136
2024-04-28,Tiago,Hatchback,South,Kochi,4,2227852
2024-04-28,Punch,Compact SUV,North,Lucknow,3,2730930
2024-04-28,Tiago EV,Electric Hatchback,South,Chennai,4,3526176
2024-04-28,Altroz,Premium Hatchback,South,Chennai,1,771653
2024-04-28,Punch,Compact SUV,South,Hyderabad,5,3715315
2024-04-28,Tigor,Sedan,East,Kolkata,2,1824880
2024-04-28,Safari,7-Seater SUV,East,Kolkata,2,5394492
2024-04-28,Tiago,Hatchback,Central,Indore,3,1899783
2024-04-28,Curvv,Coupe SUV,West,Mumbai,1,1612847
2024-04-28,Nexon,SUV,Central,Indore,2,1825372
2024-04-28,Punch EV,Electric Compact SUV,South,Hyderabad,1,1247554
2024-04-28,Nexon EV,Electric SUV,West,Ahmedabad,2,2415824
2024-04-28,Altroz,Premium Hatchback,South,Kochi,2,1910092
2024-04-28,Tiago,Hatchback,West,Mumbai,2,1284758
2024-04-29,Curvv EV,Electric Coupe SUV,South,Kochi,2,4391526
2024-04-29,Nexon,SUV,Central,Indore,5,4833920
2024-04-29,Tigor,Sedan,South,Bangalore,1,773447
2024-04-29,Curvv,Coupe SUV,South,Hyderabad,3,5223585
2024-04-29,Altroz,Premium Hatchback,Central,Indore,4,4317476
2024-04-29,Nexon,SUV,North,Jaipur,3,4309455
2024-04-29,Tiago EV,Electric Hatchback,South,Hyderabad,4,3923724
2024-04-29,Curvv EV,Electric Coupe SUV,West,Ahmedabad,5,10312575
2024-04-29,Harrier,Premium SUV,South,Chennai,5,8773745
2024-04-29,Punch EV,Electric Compact SUV,North,Lucknow,3,3326400
2024-04-29,Punch,Compact SUV,West,Mumbai,5,4787920
2024-04-29,Altroz,Premium Hatchback,North,Delhi,5,4572735
2024-04-29,Nexon EV,Electric SUV,South,Hyderabad,4,5947024
2024-04-29,Tiago EV,Electric Hatchback,North,Jaipur,2,2155062
2024-04-29,Tiago,Hatchback,South,Kochi,5,3391565
2024-04-29,Tiago EV,Electric Hatchback,South,Bangalore,5,4635040
2024-04-29,Punch EV,Electric Compact SUV,West,Ahmedabad,5,5520555
2024-04-29,Tiago,Hatchback,South,Kochi,1,794049
2024-04-29,Punch EV,Electric Compact SUV,North,Jaipur,4,4757836
2024-04-29,Curvv,Coupe SUV,South,Kochi,5,9494230
2024-04-29,Curvv,Coupe SUV,North,Jaipur,3,4271541
2024-04-29,Curvv,Coupe SUV,Central,Indore,1,1873021
2024-04-29,Tiago EV,Electric Hatchback,East,Kolkata,3,3059901
2024-04-29,Nexon,SUV,South,Kochi,3,3586533
2024-04-29,Curvv,Coupe SUV,West,Ahmedabad,1,1219360
2024-04-29,Nexon,SUV,West,Ahmedabad,1,1360244
2024-04-29,Curvv,Coupe SUV,North,Jaipur,4,5496028
2024-04-29,Nexon EV,Electric SUV,West,Ahmedabad,3,3684075
2024-04-29,Punch EV,Electric Compact SUV,North,Jaipur,1,1348405
2024-04-29,Nexon,SUV,West,Mumbai,4,4631940
2024-04-29,Curvv,Coupe SUV,South,Bangalore,1,1264328
2024-04-29,Tigor,Sedan,North,Lucknow,1,842593
2024-04-29,Safari,7-Seater SUV,South,Chennai,5,7968830
2024-04-29,Curvv,Coupe SUV,West,Pune,3,4676568
2024-04-29,Safari,7-Seater SUV,West,Ahmedabad,4,7795036
2024-04-29,Punch EV,Electric Compact SUV,South,Bangalore,1,1078142
2024-04-29,Safari,7-Seater SUV,South,Kochi,3,6341871
2024-04-29,Tiago,Hatchback,South,Kochi,4,2493932
2024-04-29,Curvv,Coupe SUV,North,Delhi,5,7536430
2024-04-29,Punch,Compact SUV,North,Jaipur,5,4963455
2024-04-29,Curvv,Coupe SUV,West,Mumbai,1,1070849
2024-04-29,Nexon,SUV,West,Mumbai,2,2433750
2024-04-29,Tiago EV,Electric Hatchback,South,Bangalore,5,4188780
2024-04-29,Curvv EV,Electric Coupe SUV,West,Pune,5,10611480
2024-04-29,Curvv,Coupe SUV,East,Kolkata,2,2909232
2024-04-29,Punch,Compact SUV,South,Kochi,4,3270544
2024-04-29,Curvv,Coupe SUV,West,Pune,3,4520694
2024-04-29,Punch,Compact SUV,West,Mumbai,4,3856216
2024-04-29,Punch EV,Electric Compact SUV,South,Chennai,3,3287754
2024-04-29,Tiago EV,Electric Hatchback,South,Hyderabad,4,3968960
2024-04-30,Curvv EV,Electric Coupe SUV,Central,Indore,1,1985059
2024-04-30,Harrier,Premium SUV,North,Delhi,2,3023982
2024-04-30,Curvv,Coupe SUV,West,Mumbai,1,1772287
2024-04-30,Tigor,Sedan,North,Delhi,5,3579875
2024-04-30,Nexon,SUV,North,Delhi,3,2898087
2024-04-30,Punch EV,Electric Compact SUV,West,Mumbai,1,1258102
2024-04-30,Safari,7-Seater SUV,North,Delhi,4,9367116
2024-04-30,Curvv EV,Electric Coupe SUV,Central,Indore,3,5431551
2024-04-30,Tiago,Hatchback,North,Jaipur,4,2050752
2024-04-30,Safari,7-Seater SUV,South,Bangalore,5,10215630
2024-04-30,Punch,Compact SUV,West,Pune,4,2694216
2024-04-30,Harrier,Premium SUV,South,Bangalore,3,5701620
2024-04-30,Curvv EV,Electric Coupe SUV,East,Kolkata,3,5845845
2024-04-30,Punch,Compact SUV,West,Mumbai,4,2501172
2024-04-30,Tigor,Sedan,West,Mumbai,4,3352568
2024-04-30,Curvv,Coupe SUV,South,Chennai,4,5900556
2024-04-30,Nexon EV,Electric SUV,North,Jaipur,5,6431280
2024-04-30,Punch,Compact SUV,East,Kolkata,1,884889
2024-05-01,Tiago,Hatchback,West,Mumbai,4,2337516
2024-05-01,Punch EV,Electric Compact SUV,West,Mumbai,5,6731990
2024-05-01,Safari,7-Seater SUV,West,Ahmedabad,5,13339575
2024-05-01,Curvv EV,Electric Coupe SUV,West,Mumbai,1,2043567
2024-05-01,Punch,Compact SUV,West,Ahmedabad,1,985272
2024-05-01,Altroz,Premium Hatchback,West,Pune,3,2681304
2024-05-01,Curvv,Coupe SUV,South,Kochi,4,7104616
2024-05-01,Altroz,Premium Hatchback,North,Jaipur,3,2664933
2024-05-01,Altroz,Premium Hatchback,West,Ahmedabad,5,3305805
2024-05-01,Harrier,Premium SUV,Central,Indore,2,3835640
2024-05-01,Curvv,Coupe SUV,West,Ahmedabad,3,4991970
2024-05-01,Punch EV,Electric Compact SUV,Central,Indore,3,3769449
2024-05-01,Punch EV,Electric Compact SUV,North,Delhi,1,1305716
2024-05-01,Punch EV,Electric Compact SUV,Central,Indore,5,6530855
2024-05-01,Curvv,Coupe SUV,South,Chennai,4,6219848
2024-05-01,Safari,7-Seater SUV,North,Jaipur,4,8838120
2024-05-01,Nexon,SUV,South,Chennai,1,1364183
2024-05-02,Safari,7-Seater SUV,South,Hyderabad,2,3912002
2024-05-02,Safari,7-Seater SUV,South,Chennai,1,2103099
2024-05-02,Punch EV,Electric Compact SUV,North,Jaipur,2,2027304
2024-05-02,Tiago EV,Electric Hatchback,West,Mumbai,1,812297
2024-05-02,Nexon,SUV,West,Pune,4,4665964
2024-05-02,Altroz,Premium Hatchback,East,Kolkata,4,3328164
2024-05-02,Harrier,Premium SUV,Central,Indore,5,9776280
2024-05-02,Safari,7-Seater SUV,Central,Indore,1,2440004
2024-05-02,Harrier,Premium SUV,North,Jaipur,2,3716174
2024-05-02,Punch,Compact SUV,North,Delhi,4,2695832
2024-05-03,Harrier,Premium SUV,West,Mumbai,2,4767242
2024-05-03,Altroz,Premium Hatchback,North,Jaipur,2,1394090
2024-05-03,Tiago EV,Electric Hatchback,South,Bangalore,4,3672120
2024-05-03,Curvv,Coupe SUV,South,Chennai,1,1570512
2024-05-03,Tiago,Hatchback,Central,Indore,3,2370405
2024-05-03,Curvv,Coupe SUV,South,Kochi,1,1561267
2024-05-03,Curvv EV,Electric Coupe SUV,North,Jaipur,4,8646632
2024-05-03,Curvv EV,Electric Coupe SUV,North,Delhi,1,1787171
2024-05-03,Altroz,Premium Hatchback,North,Jaipur,1,808641
2024-05-03,Safari,7-Seater SUV,Central,Indore,2,3351980
2024-05-03,Tigor,Sedan,South,Hyderabad,4,3414408
2024-05-03,Nexon,SUV,North,Delhi,1,940025
2024-05-03,Tiago EV,Electric Hatchback,North,Delhi,4,4283244
2024-05-03,Punch,Compact SUV,West,Mumbai,5,4391460
2024-05-03,Punch,Compact SUV,South,Kochi,4,3271508
2024-05-03,Tigor,Sedan,South,Chennai,3,2002419
2024-05-03,Punch,Compact SUV,South,Hyderabad,2,1638534
2024-05-03,Tiago EV,Electric Hatchback,South,Chennai,4,3440220
2024-05-03,Punch,Compact SUV,West,Mumbai,4,2413776
2024-05-03,Tigor,Sedan,North,Jaipur,4,3503056
2024-05-03,Curvv,Coupe SUV,West,Pune,3,4318638
2024-05-03,Curvv EV,Electric Coupe SUV,East,Kolkata,1,1852475
